date,dailyreturns,totalcap,chngcap,divfac,spread,shrout,SDT_RET,Mkt-RF,SMB,HML,RMW,CMA,RF,SPYRET,TMW_SPYRET,UP_DWN
2019-09-12,0.004178490000000001,18085318602.637264,0.004226030522697322,0.00016821,28.37321530000002,1660876.26,0.010322404255112255,0.22,-0.38,-0.14,-0.21,-0.18,0.009,0.003464,-0.000664,0
2019-09-13,-0.0009163100000000001,18059822395.17593,-0.0014097737519325193,0.00038528000000000005,37.08812780000001,1655273.68,0.010501850834178391,-0.01,0.18,0.74,-0.02,-0.11,0.009,-0.000664,-0.003089,0
2019-09-16,-0.003794849999999999,17958257784.22554,-0.005623787915960854,5.1989999999999995e-05,30.504394799999982,1664820.86,0.012463867978170852,-0.23,0.88,0.54,-0.31,0.05,0.009,-0.003089,0.002532,1
2019-09-17,0.003741740000000001,18016025098.446762,0.0032167549277506424,0.0,37.1553629,1662243.01,0.00807582924612236,0.17,-0.79,-1.21,-0.2,-0.35,0.009,0.002532,0.000598,1
2019-09-18,6.246000000000013e-05,18036437380.89644,0.0011330069945028054,0.0,34.1693221,1658233.7,0.00640378919302368,-0.05,-0.78,0.06,-0.13,0.04,0.009,0.000598,-6.6e-05,0
2019-09-19,0.00033607,18051720461.436565,0.0008473447509269594,4.7019999999999994e-05,38.4932179,1657339.56,0.008274057078024302,-0.05,-0.48,-0.46,0.04,-0.21,0.009,-0.000066,-0.004704,0
2019-09-20,-0.00398281,17956256934.544987,-0.005288333989855176,0.00013713999999999998,38.649561299999995,1656189.02,0.01062552198094643,-0.48,0.3,0.14,-0.6,0.08,0.009,-0.004704,-0.000235,0
2019-09-23,-0.0005814200000000001,17942898073.181385,-0.0007439669309866614,2.013e-05,35.283377599999994,1659823.41,0.007582387542992065,-0.02,-0.11,0.52,0.26,0.27,0.009,-0.000235,-0.007847,0
2019-09-24,-0.007940130000000002,17777509426.027298,-0.009217499117452399,0.00027800000000000004,50.259450700000045,1659871.41,0.01041034947322358,-1.01,-0.75,-0.01,0.17,0.45,0.009,-0.007847,0.005915,1
2019-09-25,0.005425419999999999,17904869330.06852,0.007164102742916345,0.0,30.47615359999999,1659846.91,0.012050252244461586,0.69,0.41,0.52,0.42,0.01,0.009,0.005915,-0.002083,0
2019-09-26,-0.0007698099999999999,17854948088.482548,-0.0027881377219624026,0.00015214999999999998,25.417291300000002,1659871.76,0.009276817782820603,-0.41,-0.98,0.12,0.35,0.29,0.009,-0.002083,-0.005387,0
2019-09-27,-0.004672400000000002,17735651999.015034,-0.006681402201581643,0.00015079,26.952039799999984,1657474.74,0.010947958449967841,-0.62,-0.17,0.9,0.24,0.56,0.009,-0.005387,0.004638,1
2019-09-30,0.00465381,17833922065.652023,0.005540820638702648,0.00011803,18.635358899999996,1657415.9,0.008681842675161916,0.5,-0.26,-0.5,0.62,-0.02,0.009,0.004638,-0.011895,0
2019-10-01,-0.011193789999999997,17655410160.340286,-0.010009682932031527,4.6580000000000005e-05,51.9972827,1658587.7,0.011597191399187735,-1.31,-0.66,-0.57,0.1,-0.19,0.007,-0.011895,-0.017665,0
2019-10-02,-0.018077129999999993,17338849017.459003,-0.017929979536379204,0.0,53.450963099999974,1658560.2,0.009064393434558357,-1.73,0.77,-0.38,-0.46,-0.26,0.007,-0.017665,0.008193,1
2019-10-03,0.008985520000000002,17488956192.241486,0.008657274461028708,0.00027606000000000006,57.93776450000002,1658504.52,0.008904886018338245,0.8,-0.39,-0.9,-0.19,-0.18,0.007,0.008193,0.013532,1
2019-10-04,0.014800619999999994,17755936968.132767,0.015265678120328419,0.0,49.593687000000024,1658501.02,0.00725658869514492,1.39,-0.51,-0.05,-0.02,0.04,0.007,0.013532,-0.004315,0
2019-10-07,-0.0040227900000000035,17684698040.07855,-0.004012118773685347,0.0,30.738969399999995,1654063.17,0.006998667203991215,-0.41,0.14,-0.02,-0.06,-0.26,0.007,-0.004315,-0.015525,0
2019-10-08,-0.015630820000000004,17431731988.725807,-0.014304233568447011,1.2120000000000013e-05,36.851940400000004,1660529.73,0.010116222642524793,-1.61,-0.15,-0.13,0.42,0.02,0.007,-0.015525,0.009496,1
2019-10-09,0.00926878,17592936403.175037,0.009247756594324086,0.00040509000000000004,39.14935210000001,1654683.69,0.006229711969572782,0.92,-0.58,-0.09,0.13,-0.16,0.007,0.009496,0.006763,1
2019-10-10,0.007065199999999998,17703058588.394096,0.006259454516028606,0.0,28.923693000000025,1668519.33,0.00875993078128642,0.59,-0.26,0.26,0.12,-0.09,0.007,0.006763,0.010367,1
2019-10-11,0.01014108,17883868917.804985,0.010213507937516741,0.00018365,31.913932700000004,1668530.33,0.0117422920556767,1.23,0.6,0.18,0.5,0.3,0.007,0.010367,-0.001114,0
2019-10-14,-0.0007978299999999999,17866235338.255913,-0.000986004741486135,0.0,16.93463160000001,1668516.83,0.005073224482277102,-0.18,-0.35,-0.05,-0.18,-0.08,0.007,-0.001114,0.0099,1
2019-10-15,0.009931889999999999,18057272573.917606,0.010692640729557334,0.0,40.73985929999999,1668555.83,0.012852452790232359,1.03,0.25,-0.25,-0.22,-0.69,0.007,0.009900,-0.001606,0
2019-10-16,-0.0009421699999999997,18036675734.208523,-0.001140639574707114,4.2779999999999994e-05,24.576586699999993,1668592.94,0.008829403354534818,-0.24,0.48,0.24,0.38,0.26,0.007,-0.001606,0.002949,1
2019-10-17,0.0032394799999999994,18079493275.69011,0.0023739153551658454,6.347e-05,22.11114940000001,1668834.01,0.010010518810640226,0.37,0.79,-0.28,0.1,-0.04,0.007,0.002949,-0.004377,0
2019-10-18,-0.004508720000000001,17953530104.195354,-0.006967184841630836,7.799e-05,21.667556199999986,1669330.06,0.014367991837273561,-0.49,-0.13,0.85,-0.08,0.38,0.007,-0.004377,0.006779,1
2019-10-21,0.0051483,18075765236.088814,0.006808417686329893,0.0,21.29483700000002,1668104.57,0.012608888917239006,0.71,0.3,0.36,0.02,0.02,0.007,0.006779,-0.003267,0
2019-10-22,-0.003965279999999999,17982691220.975536,-0.0051491051082834804,4.9130000000000006e-05,23.413583199999998,1670809.09,0.016218892527848472,-0.34,0.49,0.88,0.41,0.32,0.007,-0.003267,0.00291,1
2019-10-23,0.0013040500000000008,18031042270.94533,0.0026887549463896487,0.00017302000000000002,24.6363014,1670805.1,0.013323485876697794,0.25,-0.11,0.27,-0.01,0.08,0.007,0.002910,0.001634,1
2019-10-24,0.0011732899999999996,18070406615.67736,0.0021831430563201693,0.0,25.28810329999999,1670801.6,0.014316889167703404,0.26,-0.5,-0.88,-0.05,-0.66,0.007,0.001634,0.004095,1
2019-10-25,0.005476600000000003,18164883131.095444,0.00522824513180109,0.0,35.63601730000001,1670765.33,0.015048617421644764,0.5,0.39,0.1,0.34,-0.01,0.007,0.004095,0.005637,1
2019-10-28,0.005456710000000003,18302420418.388218,0.0075716032027386415,0.0,22.4975263,1670786.33,0.01054861232991182,0.62,0.28,-0.26,0.01,-0.05,0.007,0.005637,-0.000297,0
2019-10-29,-0.0004112399999999998,18240751709.141544,-0.0033694291704017276,0.0,20.871761900000003,1666055.95,0.011346703743414127,-0.13,0.4,0.5,-0.06,0.1,0.007,-0.000297,0.003067,1
2019-10-30,0.005991099999999998,18334977417.24814,0.005165670231636943,0.00014956,28.41621190000001,1666070.93,0.01481522849106366,0.27,-0.63,-1.18,-0.47,-0.01,0.007,0.003067,-0.002663,0
2019-10-31,-0.00311096,18263700350.373722,-0.0038874913915827314,9.815000000000001e-05,35.215360199999964,1659785.6,0.008217153462646712,-0.38,-0.34,-0.45,-0.28,0.19,0.007,-0.002663,0.009264,1
2019-11-01,0.008147900000000003,18421643796.183826,0.008647943340073017,7.097000000000002e-05,51.5491343,1659814.39,0.013984058217567721,1.08,0.65,0.85,-0.16,0.12,0.006,0.009264,0.004018,1
2019-11-04,0.0030446200000000005,18486811956.07181,0.00353758658070924,0.0,26.712401500000002,1659760.84,0.016555883973287857,0.4,0.32,1.38,0.62,0.12,0.006,0.004018,-0.001106,0
2019-11-05,-0.0004081200000000003,18482898290.963,-0.0002117003796062722,0.0,53.03570120000004,1666047.96,0.011330102480016532,-0.03,0.38,0.45,0.0,-0.02,0.006,-0.001106,0.000228,1
2019-11-06,0.003007289999999998,18508506521.51831,0.0013855094667609702,5.4730000000000006e-05,27.42066900000001,1659656.94,0.009324653952790574,-0.05,-0.8,0.2,-0.17,0.3,0.006,0.000228,0.003517,1
2019-11-07,0.0036360099999999985,18578812818.48163,0.0037985937375109025,0.00039521,28.028777100000003,1659682.94,0.01425035272184056,0.38,0.0,0.5,0.1,-0.21,0.006,0.003517,0.002466,1
2019-11-08,0.003916120000000001,18633255777.038143,0.0029303787646945967,0.00011915999999999999,36.158898300000004,1654831.94,0.009919438166600472,0.31,-0.01,-0.35,-0.12,0.06,0.006,0.002466,-0.00191,0
2019-11-11,-0.001990270000000001,18601150171.631607,-0.0017230271397926655,0.0,15.349665599999994,1654857.44,0.008236182497886073,-0.19,-0.07,-0.19,-0.07,-0.08,0.006,-0.001910,0.002108,1
2019-11-12,0.0023956800000000003,18639113108.731983,0.0020408919206658105,4.974000000000001e-05,24.880310499999986,1654870.94,0.006897818476514838,0.16,-0.18,-0.19,-0.17,-0.22,0.006,0.002108,0.000324,1
2019-11-13,0.0012913499999999997,18656454653.6817,0.0009303846620039025,3.9380000000000006e-05,20.7816199,1654864.44,0.011744581428764018,0.01,-0.41,-0.82,-0.28,-0.03,0.006,0.000324,0.001456,1
2019-11-14,0.0007863000000000001,18657042522.132275,3.151019105640529e-05,0.00038273,30.39216379999997,1654887.57,0.010099359753184477,0.07,-0.14,-0.27,0.13,-0.35,0.006,0.001456,0.007236,1
2019-11-15,0.008118900000000002,18797604402.62118,0.00753398510627612,0.00017494,21.552267699999994,1654896.57,0.012511010419109667,0.74,-0.29,-0.34,-0.02,0.05,0.006,0.007236,0.000738,1
2019-11-18,4.310000000000072e-05,18819499509.739582,0.0011647817801372362,0.0,30.112758499999995,1654897.84,0.008771011526729412,0.02,-0.36,-0.51,-0.04,-0.32,0.006,0.000738,-0.000288,0
2019-11-19,-0.00020488999999999978,18803903732.05464,-0.0008287031053545446,0.0,18.75685229999999,1645304.88,0.011661573020438113,0.02,0.35,-0.96,-0.86,-0.22,0.006,-0.000288,-0.003719,0
2019-11-20,-0.0038664900000000006,18713219537.214413,-0.004822625989391871,3.3910000000000006e-05,39.164006300000004,1645276.88,0.009837432835749312,-0.33,-0.14,-0.44,-0.56,-0.29,0.006,-0.003719,-0.001609,0
2019-11-21,-0.0006829000000000005,18692056834.284615,-0.0011308958828657456,8.582999999999998e-05,24.115710100000012,1650309.34,0.008078420108192222,-0.14,-0.32,0.13,0.09,-0.1,0.006,-0.001609,0.002224,1
2019-11-22,0.0016166800000000003,18724678063.285957,0.0017451920508559926,0.0,19.179991200000007,1652235.3,0.006658655129903477,0.24,0.15,0.22,0.18,0.05,0.006,0.002224,0.00775,1
2019-11-25,0.006988050000000003,18862565471.472446,0.0073639401286609285,6.88e-05,16.548143400000004,1658412.28,0.010028773058459384,0.92,1.27,-0.39,0.11,0.01,0.006,0.007750,0.002266,1
2019-11-26,0.00205512,18906617791.81244,0.0023354363120231536,0.0,22.57512859999999,1650274.85,0.009642682865994371,0.19,-0.09,-0.9,0.2,-0.25,0.006,0.002266,0.004458,1
2019-11-27,0.00429149,18998587238.58256,0.004864405034408215,0.00011505999999999999,34.390922200000006,1648934.86,0.007428265344628046,0.44,0.22,-0.01,0.04,-0.02,0.006,0.004458,-0.003709,0
2019-11-29,-0.0028430499999999993,18957667658.47602,-0.0021538222601857893,0.00028079,13.5436511,1654956.21,0.004588041135617815,-0.42,-0.11,-0.31,-0.47,0.0,0.006,-0.003709,-0.008495,0
2019-12-02,-0.008562819999999997,18797623684.414684,-0.008442176376574517,4.2430000000000005e-05,20.427095000000005,1654958.71,0.008522670267734477,-0.87,-0.13,0.46,0.09,0.2,0.007,-0.008495,-0.006707,0
2019-12-03,-0.006092910000000002,18679144863.23005,-0.006302861636860335,0.0,34.20402640000002,1654948.71,0.008227904091522515,-0.66,0.42,-0.83,-0.51,-0.55,0.007,-0.006707,0.00617,1
2019-12-04,0.005480460000000003,18778644011.31931,0.005326750706084127,0.00016843999999999998,16.331573599999995,1654963.04,0.008922831045529817,0.6,0.21,0.25,0.16,0.09,0.007,0.006170,0.001798,1
2019-12-05,0.0012329799999999996,18812255903.871548,0.0017898998741323613,0.00023633,25.60371090000001,1654950.04,0.008106076279314218,0.13,-0.14,0.46,0.26,0.35,0.007,0.001798,0.009134,1
2019-12-06,0.008922540000000001,18986583617.982693,0.009266709691912567,3.829e-05,20.776515899999996,1654939.04,0.008152800534413888,0.91,0.37,0.39,0.33,0.22,0.007,0.009134,-0.003144,0
2019-12-09,-0.0027634400000000003,18926041736.288086,-0.0031886664242885,6.671999999999998e-05,34.9424837,1654942.54,0.006967979975269559,-0.33,0.31,0.12,-0.13,-0.22,0.007,-0.003144,-0.001115,0
2019-12-10,-0.00191626,18904015209.889362,-0.0011638210834382656,0.0,25.77060949999999,1655015.27,0.007206206381763268,-0.08,0.27,-0.07,-0.2,0.04,0.007,-0.001115,0.002839,1
2019-12-11,0.003290159999999999,18968198224.25877,0.0033952053919121816,0.0,27.025276800000007,1655063.07,0.007983794665888565,0.28,-0.09,0.12,0.33,0.16,0.007,0.002839,0.008619,1
2019-12-12,0.00881937,19118520434.604893,0.007924959902299689,0.00017319000000000001,57.9696948,1655080.57,0.011022896277134455,0.9,0.12,1.16,0.13,0.19,0.007,0.008619,0.000599,1
2019-12-13,0.0009474000000000002,19140897671.256344,0.0011704481383898457,0.00012765,40.3298545,1655094.07,0.011307551216114412,-0.03,-0.45,-0.56,-0.27,-0.24,0.007,0.000599,0.00687,1
2019-12-16,0.006689369999999999,19278099700.308144,0.007168003894500341,0.00020422,27.42998390000002,1655091.73,0.00974320464532625,0.74,-0.04,-0.05,-0.4,0.2,0.007,0.006870,0.000219,1
2019-12-17,-0.00031061000000000006,19282311926.230427,0.00021849798412532095,0.0,35.0593012,1655066.73,0.010429986665200614,0.1,0.48,0.68,0.12,-0.03,0.007,0.000219,6.3e-05,1
2019-12-18,-0.0005571100000000001,19264005338.9534,-0.0009493979428951693,0.00013613,35.1047184,1655072.23,0.00939805375929108,-0.05,0.29,0.09,0.28,0.0,0.007,0.000063,0.004099,1
2019-12-19,0.005349090000000001,19360189586.066917,0.004992951643292276,0.0,26.934711399999998,1645714.18,0.008486971050856768,0.43,-0.14,-0.42,-0.24,-0.04,0.007,0.004099,0.004363,1
2019-12-20,0.00508518,19437857828.256172,0.004011750083539933,0.00015826999999999996,35.0228558,1645683.18,0.008322386212517598,0.48,-0.27,-0.32,0.01,-0.07,0.007,0.004363,0.001528,1
2019-12-23,0.00113867,19468382999.12295,0.0015703978872818602,0.00016927,24.52988700000002,1644837.35,0.007919177617816466,0.1,0.16,-0.32,-0.13,0.33,0.007,0.001528,3.1e-05,1
2019-12-24,-0.00029937000000000003,19456053547.56645,-0.0006333064002829181,0.00021685000000000004,9.048122900000008,1645729.68,0.004029901764988142,0.01,0.37,0.0,-0.28,0.04,0.007,0.000031,0.005323,1
2019-12-26,0.003960039999999999,19594970523.215794,0.0071400387190403425,0.00010304,15.446225899999995,1653280.07,0.006714047987780713,0.48,-0.56,0.01,0.25,-0.18,0.007,0.005323,-0.000248,0
2019-12-27,0.0006055799999999998,19578900847.825935,-0.0008200918378937772,0.0,24.4541006,1652003.82,0.004294096318849351,-0.1,-0.55,-0.09,0.25,0.11,0.007,-0.000248,-0.005513,0
2019-12-30,-0.006822310000000002,19448300236.316254,-0.006670477189948287,0.00014918,32.5798946,1651998.32,0.005833219323033041,-0.57,0.28,0.55,0.11,0.38,0.007,-0.005513,0.002429,1
2019-12-31,0.00252058,19512875478.02333,0.003320354011529192,0.0,23.053658299999984,1653437.09,0.003704852436925651,0.28,0.01,0.12,-0.12,0.23,0.007,0.002429,0.009352,1
2020-01-02,0.009379690000000005,19740411328.42807,0.011660805741368296,0.00017762,25.310691499999972,1661148.61,0.012295703904164613,0.86,-0.97,-0.32,0.24,-0.22,0.006,0.009352,-0.007572,0
2020-01-03,-0.006619290000000001,19580469003.8799,-0.008102279222410913,6.379000000000001e-05,36.28951210000002,1662764.01,0.008448921814299232,-0.67,0.3,0.0,-0.14,-0.11,0.006,-0.007572,0.003815,1
2020-01-06,0.0037239800000000013,19673457470.980106,0.004749041868291171,0.0,36.537202999999984,1661151.61,0.008692825198920654,0.36,-0.21,-0.54,-0.17,-0.26,0.006,0.003815,-0.002812,0
2020-01-07,-0.002430529999999999,19607539590.135868,-0.00335059970731999,4.7010000000000006e-05,21.014399400000006,1661171.11,0.009411693108081407,-0.19,-0.03,-0.25,-0.13,-0.25,0.006,-0.002812,0.00533,1
2020-01-08,0.005726280000000001,19724481303.235035,0.005964119698016468,5.763e-05,31.053971899999997,1661166.61,0.00950665755352532,0.47,-0.17,-0.65,-0.19,-0.17,0.006,0.005330,0.006781,1
2020-01-09,0.006426449999999997,19871636198.848557,0.007460520423895112,0.00033399,27.51726079999999,1662052.7,0.007597686945160788,0.65,-0.71,-0.49,-0.14,0.04,0.006,0.006781,-0.002878,0
2020-01-10,-0.003155149999999999,19816166127.757652,-0.0027914194148802585,0.0,31.235980100000003,1661195.53,0.0070102758232958905,-0.34,-0.26,-0.36,0.04,-0.08,0.006,-0.002878,0.006877,1
2020-01-13,0.007409709999999999,19976325333.65664,0.00808224985935313,0.0,36.11264190000003,1654148.03,0.014509751669863654,0.73,-0.1,-0.09,0.35,0.27,0.006,0.006877,-0.001525,0
2020-01-14,-0.0005398800000000004,19920852398.5482,-0.0027769339046044283,0.00017559000000000002,23.201337999999993,1661167.53,0.009500162036130081,-0.06,0.47,-0.16,-0.32,-0.06,0.006,-0.001525,0.00226,1
2020-01-15,0.00207396,19956369083.71912,0.0017828898312357566,3.852e-05,28.1313213,1652078.68,0.010425837944590769,0.16,0.27,-0.8,-0.08,-0.18,0.006,0.002260,0.008318,1
2020-01-16,0.007321660000000001,20115630705.457256,0.007980490893409353,0.0,24.657280100000023,1654179.53,0.009392852766617475,0.88,0.52,-0.1,0.04,-0.11,0.006,0.008318,0.003113,1
2020-01-17,0.0037376799999999993,20194730971.286427,0.0039322786835469525,6.966e-05,31.402200899999993,1662584.46,0.00863538598726721,0.28,-0.63,-0.12,0.22,-0.01,0.006,0.003113,-0.001958,0
2020-01-21,-0.0019965000000000004,20156969668.906666,-0.0018698591446180135,4.495e-05,48.89926919999999,1653823.06,0.012600262134919531,-0.32,-0.67,-0.62,-0.12,-0.25,0.006,-0.001958,0.000121,1
2020-01-22,0.0017495499999999997,20180387105.304436,0.0011617538143093853,6.704e-05,31.49281999999998,1644389.89,0.01080728511248432,0.08,-0.24,0.01,-0.26,0.01,0.006,0.000121,0.001147,1
2020-01-23,0.0008978100000000002,20188853032.813225,0.00041951264188400117,5.9049999999999985e-05,38.10291190000001,1653862.62,0.012443844209122397,0.08,-0.06,-0.13,0.28,-0.07,0.006,0.001147,-0.008893,0
2020-01-24,-0.00854431,20015915732.865116,-0.008565979437614946,9.768e-05,49.13401540000001,1634547.03,0.01435374425560991,-0.97,-0.5,-0.29,0.16,-0.04,0.006,-0.008893,-0.016029,0
2020-01-27,-0.014191370000000002,19699649515.170776,-0.015800736869362786,0.0,38.88157730000001,1645415.55,0.012691299996020495,-1.56,0.26,-0.42,-0.54,0.03,0.006,-0.016029,0.010479,1
2020-01-28,0.008544129999999999,19909310359.293278,0.010642871791249009,0.0,33.65752710000001,1644013.08,0.01195939481734217,1.02,-0.13,-0.41,0.17,-0.05,0.006,0.010479,-0.000826,0
2020-01-29,-0.002787399999999999,19918979685.873188,0.0004856685844669695,0.0,35.397838500000006,1642455.08,0.015382866297122636,-0.1,-0.42,-0.99,0.26,0.08,0.006,-0.000826,0.003245,1
2020-01-30,0.00404165,20001117612.326756,0.004123601095482821,0.00023804000000000002,80.8506145,1642443.08,0.020145535272151873,0.34,-0.64,0.68,-0.45,-0.25,0.006,0.003245,-0.018158,0
2020-01-31,-0.016980669999999996,19670150337.902203,-0.016547439040135226,6.587000000000003e-05,53.22725380000001,1646349.16,0.017419148729652598,-1.74,-0.5,-0.35,-0.44,-0.66,0.006,-0.018158,0.007429,1
2020-02-03,0.009565780000000003,19849759677.07652,0.00913106082510362,2.1230000000000002e-05,53.95406570000003,1652850.85,0.023513961916308706,0.84,0.36,-0.68,-0.67,-0.42,0.006,0.007429,0.015241,1
2020-02-04,0.016259129999999997,20180720960.567135,0.016673314381373983,0.0,35.842964200000004,1645281.34,0.016743424929107742,1.57,-0.14,-0.71,0.38,-0.17,0.006,0.015241,0.011548,1
2020-02-05,0.01024261999999999,20340274694.628944,0.007906245489126773,4.639e-05,31.917374399999968,1637794.02,0.02525411747437825,0.97,0.74,1.49,0.95,0.67,0.006,0.011548,0.003365,1
2020-02-06,0.004625790000000002,20453533374.264202,0.005568198135749158,0.00017562,24.060035600000006,1649619.35,0.00900287327905302,0.27,-0.59,-0.81,-0.03,-0.4,0.006,0.003365,-0.00533,0
2020-02-07,-0.00502766,20367409007.263016,-0.004210732953825569,0.00012702000000000001,28.330023000000004,1647159.17,0.010982764823857499,-0.55,-0.84,-0.04,-0.23,-0.57,0.006,-0.005330,0.007465,1
2020-02-10,0.006784150000000001,20538955623.023212,0.008422603763641456,0.00014153,35.43671770000001,1647170.17,0.009578911681264983,0.73,-0.17,-0.89,-0.12,-0.51,0.006,0.007465,0.001733,1
2020-02-11,0.0033676699999999997,20531746252.14842,-0.00035100961349332493,0.0,22.7552759,1651209.98,0.015485717753612372,0.28,0.34,1.05,0.24,0.33,0.006,0.001733,0.006443,1
2020-02-12,0.00591246,20659335190.008045,0.00621422728942389,3.6819999999999996e-05,31.0432999,1650182.3,0.012767555025204167,0.66,0.15,-0.34,0.21,0.06,0.006,0.006443,-0.001067,0
2020-02-13,-0.0008081699999999998,20616224087.49907,-0.002086761365381551,0.00047453999999999997,29.737234899999972,1650191.6,0.011964033783166425,-0.09,0.16,-0.02,-0.12,-0.4,0.006,-0.001067,0.001602,1
2020-02-14,0.0026208799999999986,20659674996.119255,0.002107607505417608,0.00011552999999999999,24.98688760000001,1651265.06,0.010944083374807938,0.15,-0.56,-0.66,-0.23,-0.31,0.006,0.001602,-0.002577,0
2020-02-18,-0.002578539999999999,20620741203.294346,-0.001884530750470348,0.0,33.647283800000004,1648276.63,0.012941902509837627,-0.19,-0.01,-0.64,-0.42,-0.67,0.006,-0.002577,0.004781,1
2020-02-19,0.00561002,20738092955.531284,0.005690957035928035,2.7240000000000003e-05,44.33611250000002,1647148.56,0.011660661907490847,0.6,0.18,0.02,0.18,-0.24,0.006,0.004781,-0.004108,0
2020-02-20,-0.00474853,20616145012.101475,-0.005880383682882684,7.631999999999999e-05,42.03823409999999,1651304.52,0.009152934451851986,-0.35,0.63,0.66,0.16,-0.05,0.006,-0.004108,-0.010298,0
2020-02-21,-0.007621589999999998,20380364688.245693,-0.011436683420560922,0.0,48.45064000000002,1655033.32,0.01245105769803911,-1.12,-0.07,0.03,-0.23,0.39,0.006,-0.010298,-0.033165,0
2020-02-24,-0.03190323,19660291387.96653,-0.035331718116627386,6.335999999999998e-05,58.32258610000001,1649604.78,0.017603897637093687,-3.39,0.15,0.0,-0.35,0.22,0.006,-0.033165,-0.030302,0
2020-02-25,-0.029326810000000002,19108800546.097584,-0.02805100041429176,0.0,100.5317969,1655500.16,0.013935018858971778,-3.09,-0.35,-0.67,-0.63,-0.05,0.006,-0.030302,-0.003678,0
2020-02-26,-0.0031404300000000013,19085535731.55553,-0.0012174921437863029,0.0,69.13161169999998,1656273.93,0.018425134526737757,-0.52,-0.74,-1.19,-0.47,-0.18,0.006,-0.003678,-0.044912,0
2020-02-27,-0.040690699999999996,18220824641.29701,-0.04530714266662328,0.00017029000000000002,108.34467659999999,1656855.14,0.015714897356304682,-4.22,0.71,0.05,-0.41,0.0,0.006,-0.044912,-0.004202,0
2020-02-28,-0.008556729999999999,18070499979.32704,-0.008250156890773241,0.00021304000000000003,106.36887599999994,1646322.07,0.01981121415716132,-0.78,0.09,-0.79,0.26,-0.5,0.006,-0.004202,0.043307,1
2020-03-02,0.04416053000000002,18939321386.524193,0.048079544461475665,2.056e-05,209.40108770000023,1644671.7,0.019519560063687377,4.31,-1.91,-0.43,-0.53,0.41,0.006,0.043307,-0.028632,0
2020-03-03,-0.02567545000000001,18381462306.28759,-0.029455072272733807,0.0,181.6711959000001,1656066.08,0.015929942828291202,-2.79,0.67,-0.62,-0.46,0.33,0.006,-0.028632,0.042033,1
2020-03-04,0.04378294999999999,19149772135.475697,0.041798079847287006,0.00015421999999999994,134.23811920000009,1634049.51,0.021535419879382733,4.03,-1.23,-1.17,0.07,0.28,0.006,0.042033,-0.033242,0
2020-03-05,-0.03106126,18543065447.407387,-0.03168218837154524,0.00017732000000000007,80.4764971,1638894.33,0.01681821840972377,-3.38,-0.15,-1.37,-0.88,0.06,0.006,-0.033242,-0.016531,0
2020-03-06,-0.014689269999999994,18261336800.85519,-0.01519320779788258,9.920000000000068e-06,72.0175633,1638941.83,0.016203600931539445,-1.78,-0.21,-1.47,0.69,0.35,0.006,-0.016531,-0.078094,0
2020-03-09,-0.07110551000000002,16990039783.96392,-0.06961686489631658,4.1349999999999995e-05,96.79258159999999,1638910.07,0.03281997098451096,-7.79,-1.33,-4.81,0.1,0.47,0.006,-0.078094,0.051745,1
2020-03-10,0.04756996999999998,17846082906.885315,0.05038499814046182,4.6730000000000035e-05,117.68980899999997,1632555.47,0.024127353850921483,4.74,-2.39,0.79,0.52,0.06,0.006,0.051745,-0.048748,0
2020-03-11,-0.04578821999999997,17034219689.788923,-0.045492516275555395,6.646e-05,79.84151599999998,1623304.2,0.023426101550840746,-5.05,-1.05,-0.83,0.04,0.1,0.006,-0.048748,-0.095677,0
2020-03-12,-0.09242974000000004,15473578644.363028,-0.09161799447505159,0.00019659000000000004,166.1618895,1609002.68,0.026642943206398834,-9.63,-1.08,-1.17,-0.33,-0.15,0.006,-0.095677,0.085486,1
2020-03-13,0.09175051999999999,16967977243.770992,0.09657743911440742,0.0002568299999999999,273.8651946,1626647.34,0.04217654362092365,8.96,-2.06,3.09,1.2,0.37,0.006,0.085486,-0.109424,0
2020-03-16,-0.11689930999999998,15014905614.25094,-0.11510338571658751,0.0,250.93684659999997,1616198.46,0.04385978703437705,-12.0,-0.83,-0.74,0.49,1.38,0.006,-0.109424,0.053992,1
2020-03-17,0.06116791000000001,15919019141.551779,0.060214399645824424,0.0,141.65464370000004,1612491.41,0.04296460686604072,5.87,0.44,-0.71,-0.54,-0.21,0.006,0.053992,-0.050633,0
2020-03-18,-0.047717179999999984,15266903207.002285,-0.04096458008818793,0.0,213.5760729999999,1608478.99,0.049236342457923694,-5.56,-4.57,-4.66,0.12,0.06,0.006,-0.050633,0.002125,1
2020-03-19,0.00788022,15323147903.36846,0.003684093335993399,4.405000000000003e-05,159.8661387,1603689.85,0.047645569336991454,1.31,5.74,0.76,-1.39,-1.7,0.006,0.002125,-0.042844,0
2020-03-20,-0.039848479999999985,14679587583.519077,-0.04199922391324762,0.00040170000000000006,154.03598090000006,1616726.73,0.03047118793336261,-4.15,0.22,-0.9,-0.97,-1.13,0.006,-0.042844,-0.025568,0
2020-03-23,-0.028039039999999987,14335661772.525873,-0.023428846964293037,6.586e-05,117.48521959999991,1611347.92,0.04280424978450791,-2.55,1.71,-3.4,0.31,-1.05,0.006,-0.025568,0.090603,1
2020-03-24,0.09548296000000005,15551678603.531132,0.0848246038655669,0.00026769,150.1457693,1631557.77,0.05245101975473418,9.34,-0.28,2.43,0.48,0.16,0.006,0.090603,0.01497,1
